id,name,alias,status,nodeCount,nodeCountHa,username,userId,tenantId,pluginName,pluginVersion,keypair,neutronManagementNetwork,neutronManagementNetworkName,cloudDiskInUse,localDiskInUse,managementNetworkList,healthStatus,clusterMode,createdAt,masterIp,virtualIp,realIp,serviceName,administrator,customConfig,driverUrl,monitorOn,monitorInterval,advancedFeaturelicense,antiAffinity,serverVersion,newLicenseCluster,monitorVersion,archType,backup,ha,share,redisSentinelVip,dbNewVersion,availabilityZone,instanceName,internalIp,cpu,ram,disk
caba80a5-245e-442d-8b7e-23454cea2041,redis9mrs26fe,HNSJYT-DJG-redis-134-048,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:54:36,10.148.134.143,10.148.135.34,10.148.135.34,redis,admin,{},"10.148.134.145:27001,10.148.134.143:27001,10.148.134.144:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.114:7001,,HLW_HG4_Domain01,redis9mrs26fe-redis-master-2-666c1-0,10.148.134.144,2,4,100
f6dc7b0f-7713-41b2-b1a5-771b2cdf65ee,redis634uvoy9,HNSJYT-DJG-redis-134-047,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:54:22,10.148.134.140,10.148.135.33,10.148.135.33,redis,admin,{},"10.148.134.142:27001,10.148.134.140:27001,10.148.134.141:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.113:7001,,HLW_HG4_Domain01,redis634uvoy9-redis-core-1-104dd-0,10.148.134.142,2,4,50
f6dc7b0f-7713-41b2-b1a5-771b2cdf65ee,redis634uvoy9,HNSJYT-DJG-redis-134-047,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:54:22,10.148.134.140,10.148.135.33,10.148.135.33,redis,admin,{},"10.148.134.142:27001,10.148.134.140:27001,10.148.134.141:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.113:7001,,HLW_HG4_Domain01,redis634uvoy9-redis-master-1-e0d0a-0,10.148.134.140,2,4,100
f6dc7b0f-7713-41b2-b1a5-771b2cdf65ee,redis634uvoy9,HNSJYT-DJG-redis-134-047,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:54:22,10.148.134.140,10.148.135.33,10.148.135.33,redis,admin,{},"10.148.134.142:27001,10.148.134.140:27001,10.148.134.141:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.113:7001,,HLW_HG4_Domain01,redis634uvoy9-redis-master-2-7d4a7-0,10.148.134.141,2,4,100
01670c62-8c8f-4388-90fc-8f403d55d3b3,redisw6o569p1,HNSJYT-DJG-redis-134-046,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:50:44,10.148.134.137,10.148.135.32,10.148.135.32,redis,admin,{},"10.148.134.139:27001,10.148.134.137:27001,10.148.134.138:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.112:7001,,HLW_HG4_Domain01,redisw6o569p1-redis-master-1-91671-0,10.148.134.137,2,4,100
01670c62-8c8f-4388-90fc-8f403d55d3b3,redisw6o569p1,HNSJYT-DJG-redis-134-046,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:50:44,10.148.134.137,10.148.135.32,10.148.135.32,redis,admin,{},"10.148.134.139:27001,10.148.134.137:27001,10.148.134.138:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.112:7001,,HLW_HG4_Domain01,redisw6o569p1-redis-master-2-4cdd5-0,10.148.134.138,2,4,100
01670c62-8c8f-4388-90fc-8f403d55d3b3,redisw6o569p1,HNSJYT-DJG-redis-134-046,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:50:44,10.148.134.137,10.148.135.32,10.148.135.32,redis,admin,{},"10.148.134.139:27001,10.148.134.137:27001,10.148.134.138:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.112:7001,,HLW_HG4_Domain01,redisw6o569p1-redis-core-1-a6898-0,10.148.134.139,2,4,50
9746ebd9-7a25-459f-8930-30a01a5d968f,redis6yznywl5,HNSJYT-DJG-redis-134-045,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:49:41,10.148.134.134,10.148.135.31,10.148.135.31,redis,admin,{},"10.148.134.136:27001,10.148.134.134:27001,10.148.134.135:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.111:7001,,HLW_HG4_Domain01,redis6yznywl5-redis-master-1-a8f16-0,10.148.134.134,2,4,100
9746ebd9-7a25-459f-8930-30a01a5d968f,redis6yznywl5,HNSJYT-DJG-redis-134-045,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:49:41,10.148.134.134,10.148.135.31,10.148.135.31,redis,admin,{},"10.148.134.136:27001,10.148.134.134:27001,10.148.134.135:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.111:7001,,HLW_HG4_Domain01,redis6yznywl5-redis-master-2-ed4d1-0,10.148.134.135,2,4,100
9746ebd9-7a25-459f-8930-30a01a5d968f,redis6yznywl5,HNSJYT-DJG-redis-134-045,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:49:41,10.148.134.134,10.148.135.31,10.148.135.31,redis,admin,{},"10.148.134.136:27001,10.148.134.134:27001,10.148.134.135:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.111:7001,,HLW_HG4_Domain01,redis6yznywl5-redis-core-1-72823-0,10.148.134.136,2,4,50
5f7a8489-4c8f-47bd-b1ac-1a49fc00cf43,redislpjvyv3x,HNSJYT-DJG-redis-134-044,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:48:14,10.148.134.131,10.148.135.30,10.148.135.30,redis,admin,{},"10.148.134.133:27001,10.148.134.131:27001,10.148.134.132:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.110:7001,,HLW_HG4_Domain01,redislpjvyv3x-redis-master-1-8897c-0,10.148.134.131,2,4,100
5f7a8489-4c8f-47bd-b1ac-1a49fc00cf43,redislpjvyv3x,HNSJYT-DJG-redis-134-044,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:48:14,10.148.134.131,10.148.135.30,10.148.135.30,redis,admin,{},"10.148.134.133:27001,10.148.134.131:27001,10.148.134.132:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.110:7001,,HLW_HG4_Domain01,redislpjvyv3x-redis-master-2-6bd26-0,10.148.134.132,2,4,100
5f7a8489-4c8f-47bd-b1ac-1a49fc00cf43,redislpjvyv3x,HNSJYT-DJG-redis-134-044,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:48:14,10.148.134.131,10.148.135.30,10.148.135.30,redis,admin,{},"10.148.134.133:27001,10.148.134.131:27001,10.148.134.132:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.110:7001,,HLW_HG4_Domain01,redislpjvyv3x-redis-core-1-b815e-0,10.148.134.133,2,4,50
e0e281af-b2c0-4c51-b6c4-da018d2c298d,redis1r6ggaod,HNSJYT-DJG-redis-134-043,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:47:15,10.148.134.128,10.148.135.29,10.148.135.29,redis,admin,{},"10.148.134.130:27001,10.148.134.128:27001,10.148.134.129:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.109:7001,,HLW_HG4_Domain01,redis1r6ggaod-redis-core-1-2bc2f-0,10.148.134.130,2,4,50
e0e281af-b2c0-4c51-b6c4-da018d2c298d,redis1r6ggaod,HNSJYT-DJG-redis-134-043,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:47:15,10.148.134.128,10.148.135.29,10.148.135.29,redis,admin,{},"10.148.134.130:27001,10.148.134.128:27001,10.148.134.129:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.109:7001,,HLW_HG4_Domain01,redis1r6ggaod-redis-master-1-57067-0,10.148.134.128,2,4,100
e0e281af-b2c0-4c51-b6c4-da018d2c298d,redis1r6ggaod,HNSJYT-DJG-redis-134-043,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:47:15,10.148.134.128,10.148.135.29,10.148.135.29,redis,admin,{},"10.148.134.130:27001,10.148.134.128:27001,10.148.134.129:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.109:7001,,HLW_HG4_Domain01,redis1r6ggaod-redis-master-2-4e2ad-0,10.148.134.129,2,4,100
70511889-72a7-43a5-b02e-01208fab2e91,rediss0lcxp6s,HNSJYT-DJG-redis-134-042,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:45:29,10.148.134.125,10.148.135.28,10.148.135.28,redis,admin,{},"10.148.134.127:27001,10.148.134.125:27001,10.148.134.126:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.108:7001,,HLW_HG4_Domain01,rediss0lcxp6s-redis-master-1-09f9a-0,10.148.134.125,2,4,100
70511889-72a7-43a5-b02e-01208fab2e91,rediss0lcxp6s,HNSJYT-DJG-redis-134-042,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:45:29,10.148.134.125,10.148.135.28,10.148.135.28,redis,admin,{},"10.148.134.127:27001,10.148.134.125:27001,10.148.134.126:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.108:7001,,HLW_HG4_Domain01,rediss0lcxp6s-redis-core-1-b4e03-0,10.148.134.127,2,4,50
70511889-72a7-43a5-b02e-01208fab2e91,rediss0lcxp6s,HNSJYT-DJG-redis-134-042,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:45:29,10.148.134.125,10.148.135.28,10.148.135.28,redis,admin,{},"10.148.134.127:27001,10.148.134.125:27001,10.148.134.126:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.108:7001,,HLW_HG4_Domain01,rediss0lcxp6s-redis-master-2-a5f96-0,10.148.134.126,2,4,100
d9d2864d-9e75-499f-ae1e-6db7a5250151,redis5gfpfcjs,HNSJYT-DJG-redis-134-041,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:43:23,10.148.134.122,10.148.135.27,10.148.135.27,redis,admin,{},"10.148.134.124:27001,10.148.134.122:27001,10.148.134.123:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.107:7001,,HLW_HG4_Domain01,redis5gfpfcjs-redis-master-1-b6870-0,10.148.134.122,2,4,100
d9d2864d-9e75-499f-ae1e-6db7a5250151,redis5gfpfcjs,HNSJYT-DJG-redis-134-041,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:43:23,10.148.134.122,10.148.135.27,10.148.135.27,redis,admin,{},"10.148.134.124:27001,10.148.134.122:27001,10.148.134.123:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.107:7001,,HLW_HG4_Domain01,redis5gfpfcjs-redis-master-2-fbe67-0,10.148.134.123,2,4,100
d9d2864d-9e75-499f-ae1e-6db7a5250151,redis5gfpfcjs,HNSJYT-DJG-redis-134-041,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:43:23,10.148.134.122,10.148.135.27,10.148.135.27,redis,admin,{},"10.148.134.124:27001,10.148.134.122:27001,10.148.134.123:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.107:7001,,HLW_HG4_Domain01,redis5gfpfcjs-redis-core-1-84ea5-0,10.148.134.124,2,4,50
5ed69318-05af-43ff-bc8d-49594edb1bbc,redisrsv74bu5,HNSJYT-DJG-redis-134-040,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:41:31,10.148.134.119,10.148.135.26,10.148.135.26,redis,admin,{},"10.148.134.121:27001,10.148.134.119:27001,10.148.134.120:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.106:7001,,HLW_HG4_Domain01,redisrsv74bu5-redis-master-1-e76e2-0,10.148.134.119,2,4,100
5ed69318-05af-43ff-bc8d-49594edb1bbc,redisrsv74bu5,HNSJYT-DJG-redis-134-040,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:41:31,10.148.134.119,10.148.135.26,10.148.135.26,redis,admin,{},"10.148.134.121:27001,10.148.134.119:27001,10.148.134.120:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.106:7001,,HLW_HG4_Domain01,redisrsv74bu5-redis-master-2-f3931-0,10.148.134.120,2,4,100
5ed69318-05af-43ff-bc8d-49594edb1bbc,redisrsv74bu5,HNSJYT-DJG-redis-134-040,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:41:31,10.148.134.119,10.148.135.26,10.148.135.26,redis,admin,{},"10.148.134.121:27001,10.148.134.119:27001,10.148.134.120:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.106:7001,,HLW_HG4_Domain01,redisrsv74bu5-redis-core-1-19cda-0,10.148.134.121,2,4,50
d68bac32-9039-427a-9da7-b16d525febb5,redis4o3d5x1r,HNSJYT-DJG-redis-134-039,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:39:47,10.148.134.116,10.148.135.25,10.148.135.25,redis,admin,{},"10.148.134.118:27001,10.148.134.116:27001,10.148.134.117:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.105:7001,,HLW_HG4_Domain01,redis4o3d5x1r-redis-master-1-18d09-0,10.148.134.116,2,4,100
d68bac32-9039-427a-9da7-b16d525febb5,redis4o3d5x1r,HNSJYT-DJG-redis-134-039,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:39:47,10.148.134.116,10.148.135.25,10.148.135.25,redis,admin,{},"10.148.134.118:27001,10.148.134.116:27001,10.148.134.117:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.105:7001,,HLW_HG4_Domain01,redis4o3d5x1r-redis-master-2-5c80a-0,10.148.134.117,2,4,100
d68bac32-9039-427a-9da7-b16d525febb5,redis4o3d5x1r,HNSJYT-DJG-redis-134-039,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:39:47,10.148.134.116,10.148.135.25,10.148.135.25,redis,admin,{},"10.148.134.118:27001,10.148.134.116:27001,10.148.134.117:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.105:7001,,HLW_HG4_Domain01,redis4o3d5x1r-redis-core-1-e26a6-0,10.148.134.118,2,4,50
dda17078-cdb4-42fa-b14e-48a2fc230ceb,redisnc898vx5,HNSJYT-DJG-redis-134-038,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:38:19,10.148.134.113,10.148.135.24,10.148.135.24,redis,admin,{},"10.148.134.115:27001,10.148.134.113:27001,10.148.134.114:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.104:7001,,HLW_HG4_Domain01,redisnc898vx5-redis-master-1-95d0d-0,10.148.134.113,2,4,100
dda17078-cdb4-42fa-b14e-48a2fc230ceb,redisnc898vx5,HNSJYT-DJG-redis-134-038,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:38:19,10.148.134.113,10.148.135.24,10.148.135.24,redis,admin,{},"10.148.134.115:27001,10.148.134.113:27001,10.148.134.114:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.104:7001,,HLW_HG4_Domain01,redisnc898vx5-redis-master-2-5ca01-0,10.148.134.114,2,4,100
dda17078-cdb4-42fa-b14e-48a2fc230ceb,redisnc898vx5,HNSJYT-DJG-redis-134-038,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:38:19,10.148.134.113,10.148.135.24,10.148.135.24,redis,admin,{},"10.148.134.115:27001,10.148.134.113:27001,10.148.134.114:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.104:7001,,HLW_HG4_Domain01,redisnc898vx5-redis-core-1-9e0ba-0,10.148.134.115,2,4,50
2a00ff73-e4e2-4022-b602-ef27ec9765cb,redisfcjjdcc0,HNSJYT-DJG-redis-134-037,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:36:11,10.148.134.110,10.148.135.23,10.148.135.23,redis,admin,{},"10.148.134.112:27001,10.148.134.110:27001,10.148.134.111:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.103:7001,,HLW_HG4_Domain01,redisfcjjdcc0-redis-master-1-c98fe-0,10.148.134.110,2,4,100
2a00ff73-e4e2-4022-b602-ef27ec9765cb,redisfcjjdcc0,HNSJYT-DJG-redis-134-037,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:36:11,10.148.134.110,10.148.135.23,10.148.135.23,redis,admin,{},"10.148.134.112:27001,10.148.134.110:27001,10.148.134.111:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.103:7001,,HLW_HG4_Domain01,redisfcjjdcc0-redis-master-2-7eb3a-0,10.148.134.111,2,4,100
2a00ff73-e4e2-4022-b602-ef27ec9765cb,redisfcjjdcc0,HNSJYT-DJG-redis-134-037,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:36:11,10.148.134.110,10.148.135.23,10.148.135.23,redis,admin,{},"10.148.134.112:27001,10.148.134.110:27001,10.148.134.111:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.103:7001,,HLW_HG4_Domain01,redisfcjjdcc0-redis-core-1-5e217-0,10.148.134.112,2,4,50
adb5886f-c45c-4485-920f-ace6ca9bdf6c,rediszy8qgcct,HNSJYT-DJG-redis-134-036,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:34:08,10.148.134.107,10.148.135.22,10.148.135.22,redis,admin,{},"10.148.134.109:27001,10.148.134.107:27001,10.148.134.108:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.102:7001,,HLW_HG4_Domain01,rediszy8qgcct-redis-master-2-4ac73-0,10.148.134.108,2,4,100
adb5886f-c45c-4485-920f-ace6ca9bdf6c,rediszy8qgcct,HNSJYT-DJG-redis-134-036,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:34:08,10.148.134.107,10.148.135.22,10.148.135.22,redis,admin,{},"10.148.134.109:27001,10.148.134.107:27001,10.148.134.108:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.102:7001,,HLW_HG4_Domain01,rediszy8qgcct-redis-core-1-c90b2-0,10.148.134.109,2,4,50
adb5886f-c45c-4485-920f-ace6ca9bdf6c,rediszy8qgcct,HNSJYT-DJG-redis-134-036,ACTIVE,3,3,sztzyjy,285ce5ef6ce841cd925c1652053f0008,f6f67bd69dc54d54b84b2e7497e69e0a,dataengine,3.0,dbaas,1cdbea05-d40b-40c2-9344-fe377298c448,jyt-134-0-23,False,False,['10.148.134.0/23'],HEALTHY,1,2025-09-19 12:34:08,10.148.134.107,10.148.135.22,10.148.135.22,redis,admin,{},"10.148.134.109:27001,10.148.134.107:27001,10.148.134.108:27001",1,120s,0,False,4.0.14,True,v1,x86,False,True,False,10.148.135.102:7001,,HLW_HG4_Domain01,rediszy8qgcct-redis-master-1-12739-0,10.148.134.107,2,4,100
